-417644099,1024,b1,3089157
-417644099,1026,b1,3089157
-417644099,1034,b2,3089157
-417644099,1034,b3,1261687997
-417644099,1034,b1,308694909
-417644099,1040,b4,308694909
-417644099,1040,b4,3089157
-417644099,1068,b4,528870
-417644099,1067,b4,528870
-417644099,1066,b4,528870
-417644099,1072,b1,528870
-417644099,1072,b1,3089157
-417644099,1066,b1,3089157
-417644099,1067,b1,3089157
-417644099,1068,b1,3089157
-417644099,1066,b1,308694909
-417644099,1067,b1,308694909
-417644099,1068,b1,308694909
-417644099,1117,b2,528870
-417644099,1117,b4,308694909
-417644099,1117,b4,1261687997
-417644099,1117,b4,3089157
-417644099,1138,b1,528870
-417644099,1138,b4,528870
-417644099,1138,b1,3089157
-417644099,1138,b1,308694909
-417644099,1142,b1,308694909
-417644099,1145,b1,308694909
-417644099,1145,b1,3089157
-417644099,1142,b1,528870
-417644099,1145,b1,528870
-417644099,1147,b1,3089157
-417644099,1147,b1,528870
-417644099,1180,b2,3089157
-417644099,1180,b2,1261687997
-417644099,1186,b2,3089157
-417644099,1188,b3,528870
-417644099,1188,b3,3089157
-417644099,1147,b1,308694909
-417644099,1206,b1,308694909
-417644099,1214,b1,3089157
-417644099,1214,b1,528870
-417644099,1214,b1,1261687997
-417644099,1214,b4,1261687997
-417644099,1218,b1,308694909
-417644099,1234,b1,308694909
-417644099,1234,b4,1261687997
-417644099,1236,b4,3089157
-417644099,1234,b2,3089157
-417644099,1239,b4,1261687997
-417644099,1239,b4,308694909
-417644099,1236,b2,528870
-417644099,1239,b2,3089157
-417644099,1248,b2,3089157
-417644099,1248,b4,528870
-417644099,1250,b2,3089157
-417644099,1250,b1,308694909
-417644099,1255,b4,528870
-417644099,1255,b4,3089157
-417644099,1261,b3,1261687997
-417644099,1261,b1,3089157
-417644099,1264,b1,3089157
-417644099,1261,b1,528870
-417644099,1273,b2,3089157
-417644099,1271,b4,308694909
-417644099,1273,b2,308694909
-417644099,1271,b4,1261687997
-417644099,1273,b3,1261687997
-417644099,1295,b4,528870
-417644099,1295,b2,1261687997
-417644099,1295,b4,1261687997
-417644099,1295,b4,3089157
-417644099,1303,b1,3089157
-417644099,1303,b1,528870
-417644099,1305,b2,3089157
-417644099,1305,b2,1261687997
-417644099,1307,b1,528870
-417644099,1307,b1,3089157
-417644099,1307,b4,3089157
-417644099,1307,b2,3089157
-417644099,1307,b3,3089157
-417644099,1316,b1,3089157
-417644099,1318,b1,3089157
-417644099,1309,b4,1261687997
-417644099,1311,b4,1261687997
-417644099,1316,b2,1261687997
-417644099,1318,b2,1261687997
-417644099,1326,b1,308694909
-417644099,1326,b4,308694909
-417644099,1326,b2,3089157
-417644099,1326,b4,1261687997
-417644099,1336,b1,528870
-417644099,1336,b1,3089157
-417644099,1371,b1,528870
-417644099,1371,b1,3089157
-417644099,1374,b1,528870
-417644099,1374,b4,3089157
-417644099,1336,b1,308694909
-417644099,1371,b1,308694909
-417644099,1374,b1,308694909
-417644099,1382,b1,1261687997
-417644099,1382,b1,528870
-417644099,1382,b1,3089157
-417644099,1400,b4,3089157
-417644099,1405,b1,3089157
-417644099,1405,b1,528870
-417644099,1405,b1,308694909
-417644099,1407,b1,528870
-417644099,1407,b2,3089157
-417644099,1409,b1,308694909
-417644099,1411,b1,528870
-417644099,1409,b2,3089157
-417644099,1411,b1,3089157
-417644099,1414,b1,3089157
-417644099,1414,b4,3089157
-417644099,1414,b1,528870
-417644099,1407,b1,1261687997
-417644099,1409,b1,1261687997
-417644099,1411,b1,1261687997
-417644099,1414,b1,1261687997
-417644099,1432,b1,528870
-417644099,1432,b1,3089157
-417644099,1432,b1,308694909
-417644099,1435,b1,3089157
-417644099,1436,b1,3089157
-417644099,1435,b2,528870
-417644099,1436,b1,528870
-417644099,1438,b1,528870
-417644099,1438,b4,1261687997
-417644099,1438,b1,3089157
-417644099,1438,b4,3089157
-417644099,1450,b2,528870
-417644099,1456,b1,528870
-417644099,1450,b1,3089157
-417644099,1456,b1,3089157
-417644099,1458,b1,3089157
-417644099,1458,b1,528870
-417644099,1462,b1,3089157
-417644099,1462,b1,528870
-417644099,1450,b1,308694909
-417644099,1456,b1,308694909
-417644099,1458,b1,308694909
-417644099,1462,b1,308694909
-417644099,1464,b4,528870
-417644099,1464,b4,308694909
-417644099,1464,b2,3089157
-417644099,1464,b4,1261687997
-417644099,1467,b4,528870
-417644099,1467,b2,3089157
-417644099,1469,b1,528870
-417644099,1469,b1,3089157
-417644099,1469,b1,1261687997
-417644099,1471,b1,3089157
-417644099,1471,b1,308694909
-417644099,1471,b1,528870
-417644099,1474,b2,3089157
-417644099,1478,b2,1261687997
-417644099,1478,b4,1261687997
-417644099,1474,b4,528870
-417644099,1474,b2,308694909
-417644099,1489,b2,528870
-417644099,1490,b2,528870
-417644099,1498,b2,3089157
-417644099,1498,b2,1261687997
-417644099,1498,b4,1261687997
-417644099,1500,b4,3089157
-417644099,1500,b4,308694909
-417644099,1498,b4,308694909
-417644099,1500,b4,1261687997
-417644099,1502,b1,528870
-417644099,1502,b1,308694909
-417644099,1505,b3,308694909
-417644099,1505,b2,3089157
-417644099,1505,b3,3089157
-417644099,1507,b1,528870
-417644099,1505,b2,1261687997
-417644099,1517,b2,3089157
-417644099,1507,b1,308694909
-417644099,1519,b2,528870
-417644099,1519,b2,3089157
-417644099,1519,b4,308694909
-417644099,1517,b2,308694909
-417644099,1522,b1,3089157
-417644099,1526,b1,3089157
-417644099,1522,b1,1261687997
-417644099,1522,b1,528870
-417644099,1526,b1,528870
-417644099,1532,b1,528870
-417644099,1532,b1,3089157
-417644099,1532,b1,308694909
-417644099,1535,b1,308694909
-417644099,1535,b2,3089157
-417644099,1535,b2,1261687997
-417644099,1549,b1,3089157
-417644099,1549,b1,528870
-417644099,1555,b4,3089157
-417644099,1555,b4,308694909
-417644099,1562,b1,3089157
-417644099,1562,b1,528870
-417644099,1562,b1,308694909
-417644099,1567,b2,308694909
-417644099,1569,b2,528870
-417644099,1569,b4,1261687997
-417644099,1569,b2,3089157
-417644099,1569,b4,308694909
-417644099,1594,b2,3089157
-417644099,1594,b2,528870
-417644099,1594,b2,308694909
-417644099,1597,b1,308694909
-417644099,1597,b1,3089157
-417644099,1628,b1,1261687997
-417644099,1626,b1,3089157
-417644099,1626,b1,1261687997
-417644099,1628,b1,3089157
-417644099,1630,b1,3089157
-417644099,1626,b1,528870
-417644099,1630,b1,308694909
-417644099,1630,b1,528870
-417644099,1635,b1,1261687997
-417644099,1635,b1,3089157
-417644099,1645,b1,3089157
-417644099,1635,b1,528870
-417644099,1645,b1,528870
-417644099,1650,b4,528870
-417644099,1650,b4,308694909
-417644099,1650,b4,3089157
-417644099,1650,b2,1261687997
-417644099,1635,b1,308694909
-417644099,1652,b2,1261687997
-417644099,1652,b2,308694909
-417644099,1656,b4,528870
-417644099,1656,b4,3089157
-417644099,1656,b4,1261687997
-417644099,1676,b4,1261687997
-417644099,1678,b4,1261687997
-417644099,1676,b1,3089157
-417644099,1678,b1,3089157
-417644099,1676,b1,528870
-417644099,1678,b1,528870
-417644099,1680,b1,528870
-417644099,1680,b2,528870
-417644099,1680,b2,3089157
-417644099,1680,b3,308694909
-417644099,1680,b3,1261687997
-417644099,1693,b4,528870
-417644099,1693,b4,308694909
-417644099,1693,b4,3089157
-417644099,1693,b4,1261687997
-417644099,1702,b1,528870
-417644099,1702,b1,3089157
-417644099,1705,b2,528870
-417644099,1759,b4,1261687997
-417644099,1759,b4,528870
-417644099,1763,b3,308694909
-417644099,1755,b3,308694909
-417644099,1747,b3,308694909
-417644099,1743,b3,308694909
-417644099,1740,b3,308694909
-417644099,1738,b3,308694909
-417644099,1736,b3,308694909
-417644099,1734,b3,308694909
-417644099,1771,b2,528870
-417644099,1773,b4,528870
-417644099,1773,b1,3089157
-417644099,1773,b4,3089157
-417644099,1773,b1,308694909
-417644099,1777,b1,528870
-417644099,1777,b4,528870
-417644099,1777,b1,308694909
-417644099,1777,b4,308694909
-417644099,1777,b4,3089157
-417644099,1783,b4,528870
-417644099,1783,b2,3089157
-417644099,1783,b2,1261687997
-417644099,1783,b4,1261687997
-417644099,1783,b1,1261687997
-417644099,1785,b4,3089157
-417644099,1785,b1,3089157
-417644099,1785,b1,528870
-417644099,1785,b4,308694909
-417644099,1785,b1,308694909
-417644099,1809,b1,528870
-417644099,1810,b1,528870
-417644099,1816,b2,308694909
-417644099,1818,b2,528870
-417644099,1818,b4,3089157
-417644099,1818,b2,1261687997
-417644099,1818,b4,308694909
-417644099,1820,b1,308694909
-417644099,1820,b1,3089157
-417644099,1827,b1,308694909
-417644099,1827,b4,528870
-417644099,1836,b1,528870
-417644099,1836,b1,1261687997
-417644099,1836,b1,3089157
-417644099,1849,b1,3089157
-417644099,1850,b1,3089157
-417644099,1851,b1,3089157
-417644099,1852,b1,3089157
-417644099,1853,b1,3089157
-417644099,1849,b4,1261687997
-417644099,1850,b4,1261687997
-417644099,1851,b4,1261687997
-417644099,1852,b4,1261687997
-417644099,1853,b4,1261687997
-417644099,1858,b1,528870
-417644099,1849,b2,528870
-417644099,1850,b2,528870
-417644099,1851,b2,528870
-417644099,1853,b2,528870
-417644099,1852,b2,528870
-417644099,1858,b2,308694909
-417644099,1861,b1,3089157
-417644099,1863,b1,3089157
-417644099,1861,b1,528870
-417644099,1858,b4,528870
-417644099,1863,b1,528870
-417644099,1861,b1,308694909
-417644099,1863,b1,308694909
-417644099,1871,b2,528870
-417644099,1871,b2,308694909
-417644099,1870,b2,308694909
-417644099,1873,b4,308694909
-417644099,1873,b4,3089157
-417644099,1870,b2,3089157
-417644099,1871,b2,3089157
-417644099,1877,b1,308694909
-417644099,1877,b4,308694909
-417644099,1875,b1,308694909
-417644099,1875,b2,528870
-417644099,1879,b1,308694909
-417644099,1877,b3,528870
-417644099,1875,b1,1261687997
-417644099,1879,b4,528870
-417644099,1879,b1,3089157
-417644099,1889,b1,3089157
-417644099,1908,b1,1261687997
-417644099,1908,b1,3089157
-417644099,1910,b1,3089157
-417644099,1908,b1,528870
-417644099,1910,b1,528870
-417644099,1915,b1,528870
-417644099,1917,b4,1261687997
-417644099,1915,b4,1261687997
-417644099,1917,b2,528870
-417644099,1915,b1,308694909
-417644099,1917,b1,308694909
-417644099,1920,b1,528870
-417644099,1920,b1,308694909
-417644099,1923,b1,3089157
-417644099,1923,b1,308694909
-417644099,1923,b4,308694909
-417644099,1926,b1,528870
-417644099,1926,b1,3089157
-417644099,1957,b4,528870
-417644099,1995,b2,308694909
-417644099,2020,b1,3089157
-417644099,2020,b4,308694909
-417644099,2020,b1,308694909
-417644099,2020,b1,528870
-417644099,2020,b4,528870
-417644099,2032,b4,1261687997
-417644099,2032,b4,528870
-417644099,2052,b1,528870
-417644099,2053,b1,528870
-417644099,2052,b1,1261687997
-417644099,2053,b1,1261687997
-417644099,2052,b1,3089157
-417644099,2053,b1,3089157
-417644099,2063,b1,3089157
-417644099,2078,b2,3089157
-417644099,2080,b4,3089157
-417644099,2078,b4,528870
-417644099,2080,b4,528870
-417644099,2080,b4,308694909
-417644099,2083,b4,528870
-417644099,2083,b4,3089157
-417644099,2085,b1,308694909
-417644099,2087,b3,308694909
-417644099,2089,b4,528870
-417644099,2089,b1,3089157
-417644099,2093,b2,528870
-417644099,2097,b1,308694909
-417644099,2095,b1,308694909
-417644099,2093,b1,308694909
-417644099,2095,b4,528870
-417644099,2097,b1,528870
-417644099,2102,b4,528870
-417644099,2102,b4,1261687997
-417644099,2104,b1,308694909
-417644099,2102,b4,3089157
-417644099,2104,b2,3089157
-417644099,2106,b1,308694909
-417644099,2113,b1,528870
-417644099,2114,b1,528870
-417644099,2115,b1,528870
-417644099,2116,b1,528870
-417644099,2117,b1,528870
-417644099,2118,b1,528870
-417644099,2106,b1,528870
-417644099,2104,b4,528870
-417644099,2120,b4,308694909
-417644099,2122,b4,308694909
-417644099,2120,b1,3089157
-417644099,2122,b1,3089157
-417644099,2120,b2,1261687997
-417644099,2126,b4,528870
-417644099,2126,b4,3089157
-417644099,2134,b1,3089157
-417644099,2135,b1,3089157
-417644099,2136,b1,3089157
-417644099,2137,b1,3089157
-417644099,2134,b1,528870
-417644099,2135,b1,528870
-417644099,2136,b1,528870
-417644099,2137,b1,528870
-417644099,2145,b2,528870
-417644099,2145,b4,1261687997
-417644099,2150,b4,1261687997
-417644099,2148,b1,1261687997
-417644099,2150,b1,1261687997
-417644099,2148,b4,1261687997
-417644099,2145,b4,3089157
-417644099,2150,b4,3089157
-417644099,2152,b2,3089157
-417644099,2152,b2,1261687997
-417644099,2163,b1,528870
-417644099,2165,b1,528870
-417644099,2167,b1,308694909
-417644099,2163,b1,3089157
-417644099,2165,b1,3089157
-417644099,2167,b1,3089157
-417644099,2167,b2,3089157
-417644099,2163,b4,1261687997
-417644099,2165,b1,1261687997
-417644099,2167,b1,1261687997
-417644099,2180,b2,3089157
-417644099,2194,b1,528870
-417644099,2194,b1,308694909
-417644099,2198,b1,308694909
-417644099,2194,b2,3089157
-417644099,2198,b2,3089157
-417644099,2201,b3,308694909
-417644099,2201,b1,528870
-417644099,2201,b1,3089157
-417644099,2208,b4,308694909
-417644099,2208,b4,528870
-417644099,2208,b4,3089157
-417644099,2231,b2,528870
-417644099,2256,b1,3089157
-417644099,2272,b2,528870
-417644099,2272,b2,3089157
-417644099,2272,b1,1261687997
-417644099,2274,b1,528870
-417644099,2272,b1,308694909
-417644099,2274,b1,308694909
-417644099,2274,b1,3089157
-417644099,2294,b4,308694909
-417644099,2294,b2,3089157
-417644099,2299,b4,308694909
-417644099,2299,b4,1261687997
-417644099,2301,b2,1261687997
-417644099,2301,b4,3089157
-417644099,2301,b2,308694909
-417644099,2301,b4,308694909
-417644099,2303,b4,3089157
-417644099,2303,b4,528870
-417644099,2320,b1,3089157
-417644099,2355,b1,3089157
-417644099,2355,b1,528870
-417644099,2371,b4,528870
-417644099,2373,b1,308694909
-417644099,2373,b4,308694909
-417644099,2373,b1,528870
-417644099,2383,b1,3089157
-417644099,2390,b1,3089157
-417644099,2396,b1,3089157
-417644099,2397,b1,3089157
-417644099,2393,b2,3089157
-417644099,2396,b1,1261687997
-417644099,2397,b1,1261687997
-417644099,2393,b3,1261687997
-417644099,2397,b1,528870
-417644099,2396,b1,528870
-417644099,2404,b1,308694909
-417644099,2404,b1,528870
-417644099,2407,b2,308694909
-417644099,2409,b2,308694909
-417644099,2409,b1,308694909
-417644099,2407,b1,308694909
-417644099,2411,b2,308694909
-417644099,2418,b1,528870
-417644099,2419,b1,528870
-417644099,2407,b1,3089157
-417644099,2409,b1,3089157
-417644099,2411,b1,3089157
-417644099,2418,b1,3089157
-417644099,2419,b1,3089157
-417644099,2423,b2,528870
-417644099,2428,b1,528870
-417644099,2428,b1,3089157
-417644099,2431,b1,3089157
-417644099,2431,b4,528870
-417644099,2434,b2,528870
-417644099,2434,b1,3089157
-417644099,2439,b3,308694909
-417644099,2441,b2,528870
-417644099,2439,b1,3089157
-417644099,2441,b1,3089157
-417644099,2446,b1,528870
-417644099,2446,b2,3089157
-417644099,2446,b1,1261687997
-417644099,2468,b1,528870
-417644099,2468,b1,3089157
-417644099,2470,b1,3089157
-417644099,2470,b4,3089157
-417644099,2470,b1,528870
-417644099,2473,b3,528870
-417644099,2473,b2,1261687997
-417644099,2473,b1,308694909
-417644099,2473,b2,3089157
-417644099,2476,b4,3089157
-417644099,2478,b1,3089157
-417644099,2478,b2,528870
-417644099,2478,b1,528870
-417644099,2481,b4,528870
-417644099,2483,b1,528870
-417644099,2483,b1,3089157
-417644099,2485,b1,308694909
-417644099,2483,b1,1261687997
-417644099,2481,b2,1261687997
-417644099,2485,b1,1261687997
-417644099,2492,b4,528870
-417644099,2492,b2,1261687997
-417644099,2492,b1,1261687997
-417644099,2492,b1,3089157
-417644099,2494,b2,1261687997
-417644099,2497,b1,1261687997
-417644099,2498,b1,1261687997
-417644099,2497,b1,3089157
-417644099,2498,b1,3089157
-417644099,2494,b4,528870
-417644099,2497,b1,528870
-417644099,2498,b1,528870
-417644099,2500,b2,3089157
-417644099,2500,b2,308694909
-417644099,2509,b4,3089157
-417644099,2507,b4,308694909
-417644099,2507,b1,308694909
-417644099,2507,b1,1261687997
-417644099,2508,b1,1261687997
-417644099,2509,b1,1261687997
-417644099,2509,b1,308694909
-417644099,2508,b1,308694909
-417644099,2512,b1,308694909
-417644099,2512,b1,3089157
-417644099,2512,b1,528870
-417644099,2534,b2,528870
-417644099,2537,b1,528870
-417644099,2537,b1,3089157
-417644099,2540,b1,528870
-417644099,2540,b1,3089157
-417644099,2542,b1,3089157
-417644099,2542,b1,528870
-417644099,2542,b1,1261687997
-417644099,2545,b1,308694909
-417644099,2545,b4,3089157
-417644099,2545,b2,1261687997
-417644099,2548,b1,3089157
-417644099,2548,b1,528870
-417644099,2548,b1,308694909
-417644099,2565,b2,528870
-417644099,2565,b2,3089157
-417644099,2565,b4,3089157
-417644099,2567,b2,3089157
-417644099,2567,b1,308694909
-417644099,2567,b4,308694909
-417644099,2569,b2,1261687997
-417644099,2569,b3,528870
-417644099,2569,b2,528870
-417644099,2569,b4,528870
-417644099,2569,b2,3089157
-417644099,2569,b4,3089157
-417644099,2571,b4,3089157
-417644099,2571,b4,528870
-417644099,2573,b4,308694909
-417644099,2588,b1,308694909
-417644099,2589,b1,308694909
-417644099,2595,b1,308694909
-417644099,2599,b4,528870
-417644099,2595,b2,1261687997
-417644099,2599,b4,1261687997
-417644099,2588,b1,1261687997
-417644099,2589,b1,1261687997
-417644099,2603,b1,528870
-417644099,2604,b1,528870
-417644099,2603,b1,3089157
-417644099,2604,b1,3089157
-417644099,2608,b1,528870
-417644099,2608,b1,3089157
-417644099,2608,b1,308694909
-417644099,2611,b2,308694909
-417644099,2611,b4,3089157
-417644099,2615,b1,528870
-417644099,2615,b1,1261687997
-417644099,2617,b1,528870
-417644099,2617,b1,3089157
-417644099,2622,b1,528870
-417644099,2625,b1,308694909
-417644099,2625,b2,3089157
-417644099,2628,b4,3089157
-417644099,2628,b1,3089157
-417644099,2630,b2,528870
-417644099,2628,b1,308694909
-417644099,2628,b4,308694909
-417644099,2630,b1,308694909
-417644099,2632,b1,528870
-417644099,2632,b1,3089157
-417644099,2634,b1,528870
-417644099,2638,b1,528870
-417644099,2638,b1,3089157
-417644099,2638,b4,3089157
-417644099,2640,b4,528870
-417644099,2630,b1,1261687997
-417644099,2628,b1,1261687997
-417644099,2625,b1,1261687997
-417644099,2617,b1,1261687997
-417644099,2651,b2,528870
-417644099,2651,b4,3089157
-417644099,2651,b2,3089157
-417644099,2651,b3,308694909
-417644099,2651,b4,308694909
-417644099,2673,b2,528870
-417644099,2673,b2,3089157
-417644099,2675,b4,308694909
-417644099,2677,b4,528870
-417644099,2677,b2,3089157
-417644099,2673,b1,308694909
-417644099,2679,b2,3089157
-417644099,2682,b4,308694909
-417644099,2682,b2,3089157
-417644099,2687,b1,308694909
-417644099,2687,b1,3089157
-417644099,2687,b1,1261687997
-417644099,2707,b1,3089157
-417644099,2709,b1,528870
-417644099,2709,b1,3089157
-417644099,2717,b1,528870
-417644099,2717,b1,3089157
-417644099,2733,b4,528870
-417644099,2733,b4,308694909
-417644099,2737,b2,3089157
-417644099,2733,b4,1261687997
-417644099,2737,b4,1261687997
-417644099,2739,b2,1261687997
-417644099,2739,b1,3089157
-417644099,2737,b4,308694909
-417644099,2739,b1,308694909
-417644099,2741,b1,528870
-417644099,2743,b1,1261687997
-417644099,2741,b1,3089157
-417644099,2741,b1,308694909
-417644099,2743,b1,308694909
-417644099,2747,b4,3089157
-417644099,2749,b4,3089157
-417644099,2749,b1,528870
-417644099,2747,b4,528870
-417644099,2753,b2,3089157
-417644099,2751,b4,528870
-417644099,2753,b2,528870
-417644099,2755,b4,3089157
-417644099,2755,b4,308694909
-417644099,2758,b1,308694909
-417644099,2760,b4,3089157
-417644099,2760,b4,528870
-417644099,2758,b1,1261687997
-417644099,2760,b2,1261687997
-417644099,2762,b1,528870
-417644099,2762,b2,1261687997
-417644099,2777,b1,3089157
-417644099,2777,b1,308694909
-417644099,2777,b1,1261687997
-417644099,2785,b4,1261687997
-417644099,2788,b1,1261687997
-417644099,2788,b4,1261687997
-417644099,2785,b4,3089157
-417644099,2790,b1,308694909
-417644099,2788,b1,308694909
-417644099,2792,b2,528870
-417644099,2790,b1,3089157
-417644099,2792,b2,3089157
-417644099,2794,b4,528870
-417644099,2794,b1,528870
-417644099,2794,b2,3089157
-417644099,2796,b1,308694909
-417644099,2796,b1,3089157
-417644099,2799,b4,308694909
-417644099,2799,b4,3089157
-417644099,2807,b2,528870
-417644099,2822,b3,308694909
-417644099,2822,b2,308694909
-417644099,2825,b4,528870
-417644099,2822,b2,1261687997
-417644099,2822,b3,1261687997
-417644099,2834,b1,308694909
-417644099,2839,b4,3089157
-417644099,2834,b2,3089157
-417644099,2839,b1,308694909
-417644099,2842,b1,1261687997
-417644099,2834,b2,528870
-417644099,2839,b1,528870
-417644099,2842,b1,528870
-417644099,2848,b3,308694909
-417644099,2848,b1,308694909
-417644099,2852,b4,3089157
-417644099,2852,b3,308694909
-417644099,2852,b2,1261687997
-417644099,2870,b4,528870
-417644099,2870,b1,528870
-417644099,2873,b1,528870
-417644099,2870,b1,3089157
-417644099,2870,b4,3089157
-417644099,2873,b1,3089157
-417644099,2886,b3,308694909
-417644099,2890,b2,528870
-417644099,2890,b2,3089157
-417644099,2893,b1,308694909
-417644099,2904,b4,1261687997
-417644099,2893,b1,3089157
-417644099,2920,b4,1261687997
-417644099,2920,b4,308694909
-417644099,2920,b4,3089157
-417644099,2930,b2,3089157
-417644099,2928,b2,3089157
-417644099,2928,b4,528870
-417644099,2930,b4,528870
-417644099,2936,b3,308694909
-417644099,2936,b1,528870
-417644099,2936,b2,3089157
-417644099,2939,b1,1261687997
-417644099,2939,b1,3089157
-417644099,2944,b1,528870
-417644099,2944,b2,3089157
-417644099,2939,b1,308694909
-417644099,2944,b3,308694909
-417644099,2948,b1,3089157
-417644099,2950,b1,308694909
-417644099,2950,b4,308694909
-417644099,2950,b2,1261687997
-417644099,2948,b1,1261687997
-417644099,2950,b4,3089157
-417644099,2950,b1,3089157
-417644099,2955,b2,1261687997
-417644099,2955,b1,3089157
-417644099,2955,b2,3089157
-417644099,2955,b1,528870
-417644099,2967,b1,528870
-417644099,2967,b1,3089157
-417644099,2973,b1,1261687997
-417644099,2973,b1,3089157
-417644099,2967,b1,308694909
-417644099,2973,b1,308694909
-417644099,2975,b4,1261687997
-417644099,2975,b4,528870
-417644099,2975,b4,3089157
-417644099,2977,b2,3089157
-417644099,2977,b4,1261687997
-417644099,2977,b1,308694909
-417644099,2989,b4,3089157
-417644099,2989,b1,528870
-417644099,2989,b4,528870
-417644099,2989,b4,308694909
-417644099,2991,b4,308694909
-417644099,2993,b1,308694909
-417644099,2993,b1,1261687997
-417644099,2991,b1,1261687997
-417644099,2999,b2,1261687997
-417644099,2997,b1,528870
-417644099,2999,b1,528870
-417644099,3001,b2,528870
-417644099,3001,b2,3089157
-417644099,3004,b1,308694909
-417644099,3019,b1,528870
-417644099,3020,b1,528870
-417644099,3019,b1,308694909
-417644099,3020,b1,308694909
-417644099,3019,b1,3089157
-417644099,3020,b1,3089157
-417644099,3022,b1,308694909
-417644099,3026,b2,1261687997
-417644099,3026,b4,1261687997
-417644099,3032,b1,308694909
-417644099,3032,b2,308694909
-417644099,3032,b4,3089157
-417644099,3035,b1,308694909
-417644099,3038,b1,3089157
-417644099,3038,b1,528870
-417644099,3041,b4,3089157
-417644099,3041,b1,308694909
-417644099,3038,b1,308694909
-417644099,3041,b4,1261687997
-417644099,3043,b1,528870
-417644099,3043,b1,308694909
-417644099,3043,b1,1261687997
-417644099,3065,b1,3089157
-417644099,3067,b1,3089157
-417644099,3069,b1,3089157
-417644099,3071,b1,3089157
-417644099,3059,b2,528870
-417644099,3067,b1,528870
-417644099,3065,b1,528870
-417644099,3069,b1,528870
-417644099,3071,b1,528870
-417644099,3065,b1,308694909
-417644099,3069,b1,308694909
-417644099,3071,b1,308694909
-417644099,3074,b1,528870
-417644099,3074,b1,308694909
-417644099,3074,b1,3089157
-417644099,3074,b4,3089157
-417644099,3079,b1,528870
-417644099,3079,b1,3089157
-417644099,3079,b3,528870
-417644099,3079,b1,308694909
-417644099,3094,b1,528870
-417644099,3094,b1,3089157
-417644099,3097,b4,308694909
-417644099,3097,b4,3089157
-417644099,3119,b2,528870
-417644099,3119,b4,528870
-417644099,3122,b1,528870
-417644099,3124,b1,528870
-417644099,3124,b1,3089157
-417644099,3124,b4,3089157
-417644099,3122,b1,3089157
-417644099,3094,b1,1261687997
-417644099,3128,b1,3089157
-417644099,3129,b1,3089157
-417644099,3130,b1,3089157
-417644099,3128,b1,528870
-417644099,3129,b1,528870
-417644099,3130,b1,528870
-417644099,3132,b1,308694909
-417644099,3130,b4,1261687997
-417644099,3129,b1,1261687997
-417644099,3128,b1,1261687997
-417644099,3132,b1,1261687997
-417644099,3138,b4,528870
-417644099,3152,b1,3089157
-417644099,3152,b4,3089157
-417644099,3152,b2,3089157
-417644099,3152,b4,308694909
-417644099,3152,b2,308694909
-417644099,3154,b1,3089157
